latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
-18.15581,144.6698,299.57,0.59,0.53,2026-04-30,1609,N20,nominal,2.0NRT,288.45,0.83,N
-37.57681,146.09206,295.85,0.56,0.69,2026-04-30,1613,N20,nominal,2.0NRT,284.14,1.98,N
-18.15772,144.68651,315.3,0.6,0.53,2026-04-30,1609,N20,nominal,2.0NRT,288.45,2.12,N
-37.57764,146.11693,300.29,0.56,0.69,2026-04-30,1613,N20,nominal,2.0NRT,283.5,2.81,N
-18.15836,144.69208,306.67,0.6,0.53,2026-04-30,1609,N20,nominal,2.0NRT,288.55,2.12,N
-37.58318,146.08974,302.55,0.56,0.69,2026-04-30,1613,N20,nominal,2.0NRT,282.48,1.06,N
-18.15899,144.69766,308.56,0.6,0.53,2026-04-30,1609,N20,nominal,2.0NRT,288.45,2.36,N
-37.57053,146.08281,302.42,0.56,0.69,2026-04-30,1613,N20,nominal,2.0NRT,283.17,2.08,N
-18.15964,144.70329,315.89,0.6,0.53,2026-04-30,1609,N20,nominal,2.0NRT,288.55,2.36,N
-37.57121,146.1066,302.7,0.56,0.69,2026-04-30,1613,N20,nominal,2.0NRT,284.28,2.78,N
-18.16028,144.70889,301.11,0.6,0.53,2026-04-30,1609,N20,nominal,2.0NRT,288.3,1.25,N
-37.57725,146.09224,301.22,0.56,0.69,2026-04-30,1613,N20,nominal,2.0NRT,284.54,1.91,N
-18.16067,144.66913,301.46,0.59,0.53,2026-04-30,1609,N20,nominal,2.0NRT,287.76,0.83,N
-37.57796,146.11719,297.63,0.57,0.69,2026-04-30,1613,N20,nominal,2.0NRT,283.2,2.24,N
-18.16131,144.6747,313.57,0.59,0.53,2026-04-30,1609,N20,nominal,2.0NRT,288.23,3.59,N
-37.58363,146.08997,297.66,0.56,0.69,2026-04-30,1613,N20,nominal,2.0NRT,282.4,0.89,N
-18.16195,144.68028,318.69,0.6,0.53,2026-04-30,1609,N20,nominal,2.0NRT,288.42,3.59,N
-37.74858,145.78886,300.42,0.54,0.68,2026-04-30,1613,N20,nominal,2.0NRT,286.61,1.88,N
-17.22071,137.64659,306.49,0.39,0.36,2026-04-30,1609,N20,nominal,2.0NRT,292.47,0.75,N
-37.76789,145.79565,299.37,0.54,0.68,2026-04-30,1613,N20,nominal,2.0NRT,286.61,1.32,N
-15.21709,126.44347,299.89,0.45,0.63,2026-04-30,1609,N20,nominal,2.0NRT,288.95,0.69,N
-37.77341,145.77176,303.82,0.54,0.68,2026-04-30,1613,N20,nominal,2.0NRT,287.51,2.51,N
-15.80783,129.01891,310.4,0.6,0.53,2026-04-30,1609,N20,nominal,2.0NRT,292.09,2.62,N
-37.77362,145.77773,299.97,0.54,0.68,2026-04-30,1613,N20,nominal,2.0NRT,287.16,1.58,N
-15.53995,127.51963,319.98,0.38,0.59,2026-04-30,1609,N20,nominal,2.0NRT,292.81,1.61,N
-37.769,145.76965,301.17,0.54,0.68,2026-04-30,1613,N20,nominal,2.0NRT,286.65,1.86,N
-15.54063,127.52299,304.41,0.38,0.59,2026-04-30,1609,N20,nominal,2.0NRT,292.6,0.87,N
-15.54669,127.52528,343.56,0.38,0.59,2026-04-30,1609,N20,nominal,2.0NRT,294.34,3.2,N
-37.83228,144.79027,302.88,0.48,0.65,2026-04-30,1613,N20,nominal,2.0NRT,271.92,1.64,N
-33.4051,116.63811,325.09,0.66,0.73,2026-04-30,1613,N20,nominal,2.0NRT,279.23,4.01,N
-15.40819,126.84496,300.66,0.42,0.61,2026-04-30,1609,N20,nominal,2.0NRT,290.2,1.09,N
-15.546,127.5219,317.06,0.38,0.59,2026-04-30,1609,N20,nominal,2.0NRT,293.04,3.2,N
-33.41167,116.63559,299.22,0.66,0.73,2026-04-30,1613,N20,nominal,2.0NRT,278.63,0.95,N
-15.77853,128.6627,307.06,0.63,0.54,2026-04-30,1609,N20,nominal,2.0NRT,293.2,4.07,N
-33.92162,117.4893,296.8,0.57,0.69,2026-04-30,1616,N20,nominal,2.0NRT,275.82,1.16,N
-15.42017,126.84638,302.49,0.42,0.61,2026-04-30,1609,N20,nominal,2.0NRT,291.29,0.59,N
-38.44461,146.4792,305.53,0.6,0.7,2026-04-30,1616,N20,nominal,2.0NRT,284.83,1.98,N
-15.78351,128.66174,311.09,0.63,0.54,2026-04-30,1609,N20,nominal,2.0NRT,293.22,2.08,N
-38.43567,146.47592,296.4,0.6,0.7,2026-04-30,1616,N20,nominal,2.0NRT,280.09,1.48,N
-38.44238,146.48056,308.08,0.6,0.7,2026-04-30,1616,N20,nominal,2.0NRT,284.81,1.48,N
-15.78846,128.66064,303.88,0.63,0.54,2026-04-30,1609,N20,nominal,2.0NRT,293.15,2.08,N
-38.49539,143.81633,299.52,0.43,0.62,2026-04-30,1616,N20,nominal,2.0NRT,284.69,1.59,N
-15.80101,128.64555,305.64,0.63,0.54,2026-04-30,1609,N20,nominal,2.0NRT,293.57,1.92,N
-15.80482,128.63864,307.37,0.63,0.54,2026-04-30,1609,N20,nominal,2.0NRT,293.19,2.87,N
-34.61575,116.1261,301.68,0.65,0.73,2026-04-30,1616,N20,nominal,2.0NRT,279.69,1.17,N
-41.31525,145.89574,295.4,0.58,0.69,2026-04-30,1616,N20,nominal,2.0NRT,279.04,1.45,N
-15.79708,128.6516,304.77,0.63,0.54,2026-04-30,1609,N20,nominal,2.0NRT,293.54,2.29,N
-15.80086,128.64473,304.96,0.63,0.54,2026-04-30,1609,N20,nominal,2.0NRT,293.38,2.79,N
-41.47385,146.48174,311.2,0.62,0.71,2026-04-30,1616,N20,nominal,2.0NRT,281.52,3.38,N
-41.47394,146.48857,298.43,0.62,0.71,2026-04-30,1616,N20,nominal,2.0NRT,280.88,2.61,N
-15.80464,128.63782,309.92,0.63,0.54,2026-04-30,1609,N20,nominal,2.0NRT,293.36,2.43,N
-15.19621,125.46343,307.14,0.52,0.67,2026-04-30,1609,N20,nominal,2.0NRT,292.33,1.81,N
-15.20771,125.45734,303.06,0.52,0.67,2026-04-30,1609,N20,nominal,2.0NRT,291.29,1.68,N
-15.21395,125.45661,305.5,0.52,0.67,2026-04-30,1609,N20,nominal,2.0NRT,291.47,0.87,N
-15.8961,128.78706,303.7,0.61,0.54,2026-04-30,1609,N20,nominal,2.0NRT,293.48,1.39,N
-15.66969,127.62532,329.29,0.37,0.58,2026-04-30,1609,N20,nominal,2.0NRT,293.34,2,N
-15.90097,128.78581,303.91,0.61,0.54,2026-04-30,1609,N20,nominal,2.0NRT,293.11,1.39,N
-15.71096,127.80284,306.15,0.36,0.57,2026-04-30,1609,N20,nominal,2.0NRT,294.35,2.74,N
-15.71285,127.81225,314.02,0.36,0.57,2026-04-30,1609,N20,nominal,2.0NRT,293.87,1.87,N
-15.71626,127.80198,342.48,0.36,0.57,2026-04-30,1609,N20,nominal,2.0NRT,295.04,2.74,N
-15.71165,127.77905,318.2,0.36,0.57,2026-04-30,1609,N20,nominal,2.0NRT,293.19,1.44,N
-15.71688,127.80507,312.33,0.36,0.57,2026-04-30,1609,N20,nominal,2.0NRT,294.62,4.27,N
-15.72155,127.80109,315.64,0.36,0.57,2026-04-30,1609,N20,nominal,2.0NRT,293.61,1.78,N
-15.69572,127.61707,305.1,0.37,0.58,2026-04-30,1609,N20,nominal,2.0NRT,292.23,0.87,N
-15.7049,127.61822,305.16,0.37,0.58,2026-04-30,1609,N20,nominal,2.0NRT,292.55,0.62,N
-15.28815,125.50624,304.05,0.52,0.67,2026-04-30,1609,N20,nominal,2.0NRT,291.99,1.15,N
-15.2932,125.50011,305.88,0.52,0.67,2026-04-30,1609,N20,nominal,2.0NRT,291.73,1.45,N
-16.05522,128.99208,306.67,0.59,0.53,2026-04-30,1609,N20,nominal,2.0NRT,293.14,3.06,N
-16.06007,128.99118,327.61,0.59,0.53,2026-04-30,1609,N20,nominal,2.0NRT,293.02,3.06,N
-16.06117,128.99683,318.79,0.59,0.53,2026-04-30,1609,N20,nominal,2.0NRT,293.8,3.06,N
-15.43486,125.38837,312.5,0.52,0.67,2026-04-30,1609,N20,nominal,2.0NRT,291.05,2.21,N
-15.43344,125.35144,305.13,0.53,0.67,2026-04-30,1609,N20,nominal,2.0NRT,290.51,0.56,N
-15.4345,125.35645,307.51,0.52,0.67,2026-04-30,1609,N20,nominal,2.0NRT,291.42,1.21,N
-15.44097,125.38702,314.79,0.52,0.67,2026-04-30,1609,N20,nominal,2.0NRT,291.37,3.57,N
-15.44708,125.38562,337.25,0.52,0.67,2026-04-30,1609,N20,nominal,2.0NRT,291.6,3.57,N
-15.44495,125.37556,310.89,0.52,0.67,2026-04-30,1609,N20,nominal,2.0NRT,291.51,2.36,N
-15.44604,125.38073,309.15,0.52,0.67,2026-04-30,1609,N20,nominal,2.0NRT,291.38,2.36,N
-15.45605,125.36745,303.54,0.52,0.67,2026-04-30,1609,N20,nominal,2.0NRT,290.9,1.18,N
-15.45709,125.3724,306.56,0.52,0.67,2026-04-30,1609,N20,nominal,2.0NRT,291.26,1.87,N
-15.46217,125.36613,302.92,0.52,0.67,2026-04-30,1609,N20,nominal,2.0NRT,290.93,1.65,N
-15.46319,125.37098,304.77,0.52,0.67,2026-04-30,1609,N20,nominal,2.0NRT,291.1,1.26,N
-15.43472,125.39009,308.1,0.52,0.67,2026-04-30,1609,N20,nominal,2.0NRT,291.01,1.66,N
-15.43307,125.3533,311.31,0.52,0.67,2026-04-30,1609,N20,nominal,2.0NRT,290.84,1.31,N
-15.44083,125.38873,310.73,0.52,0.67,2026-04-30,1609,N20,nominal,2.0NRT,291,1.66,N
-15.44694,125.38738,335.15,0.52,0.67,2026-04-30,1609,N20,nominal,2.0NRT,291.98,4.95,N
-15.44478,125.37748,307.44,0.52,0.67,2026-04-30,1609,N20,nominal,2.0NRT,291.73,2.68,N
-15.44588,125.38249,311.6,0.52,0.67,2026-04-30,1609,N20,nominal,2.0NRT,291.14,2.68,N
-15.4569,125.37428,305.83,0.52,0.67,2026-04-30,1609,N20,nominal,2.0NRT,291.65,1.7,N
-15.46194,125.36797,306.38,0.52,0.67,2026-04-30,1609,N20,nominal,2.0NRT,291,2.64,N
-15.468,125.36637,303.64,0.52,0.67,2026-04-30,1609,N20,nominal,2.0NRT,291.14,0.55,N
-15.46462,125.17194,308.3,0.54,0.68,2026-04-30,1609,N20,nominal,2.0NRT,291.21,2.02,N
-15.7299,126.42003,305.49,0.44,0.62,2026-04-30,1609,N20,nominal,2.0NRT,289.64,0.93,N
-15.4697,125.16544,304.36,0.54,0.68,2026-04-30,1609,N20,nominal,2.0NRT,291.01,2.42,N
-15.47078,125.17046,317.75,0.54,0.68,2026-04-30,1609,N20,nominal,2.0NRT,291.84,2.02,N
-15.55054,125.36311,304.95,0.52,0.67,2026-04-30,1609,N20,nominal,2.0NRT,291.13,0.7,N
-15.60128,125.51325,312.8,0.51,0.66,2026-04-30,1609,N20,nominal,2.0NRT,291.42,1.27,N
-15.60128,125.5113,307.04,0.51,0.66,2026-04-30,1609,N20,nominal,2.0NRT,290.88,1.12,N
-15.58712,125.23888,306.15,0.53,0.67,2026-04-30,1609,N20,nominal,2.0NRT,291.86,1.03,N
-16.09494,127.44434,302.23,0.37,0.58,2026-04-30,1609,N20,nominal,2.0NRT,290.86,0.56,N
-15.66225,125.28975,303.27,0.52,0.67,2026-04-30,1609,N20,nominal,2.0NRT,290.84,0.56,N
-16.14478,127.34691,302.86,0.38,0.59,2026-04-30,1609,N20,nominal,2.0NRT,290.52,0.36,N
-16.19296,127.33645,300.92,0.38,0.59,2026-04-30,1609,N20,nominal,2.0NRT,290.11,0.85,N
-16.20041,127.34566,306.95,0.38,0.59,2026-04-30,1609,N20,nominal,2.0NRT,290.33,0.9,N
-16.19523,127.33638,301.95,0.38,0.59,2026-04-30,1609,N20,nominal,2.0NRT,290.47,0.64,N
-16.19739,127.34672,300.56,0.38,0.58,2026-04-30,1609,N20,nominal,2.0NRT,290.3,0.44,N
-16.2103,127.35505,304.95,0.38,0.58,2026-04-30,1609,N20,nominal,2.0NRT,290.61,0.38,N
-16.21641,127.35755,314.75,0.38,0.58,2026-04-30,1609,N20,nominal,2.0NRT,290.32,1.49,N
-16.2962,127.66397,303.31,0.36,0.57,2026-04-30,1609,N20,nominal,2.0NRT,291.33,0.49,N
-15.72941,124.86654,303.13,0.56,0.69,2026-04-30,1609,N20,nominal,2.0NRT,290.25,0.87,N
-15.74219,124.83444,308.55,0.56,0.69,2026-04-30,1609,N20,nominal,2.0NRT,290.78,1.95,N
-15.93919,125.75504,306.5,0.48,0.65,2026-04-30,1609,N20,nominal,2.0NRT,291.63,0.98,N
-15.74496,124.83366,308.35,0.56,0.69,2026-04-30,1609,N20,nominal,2.0NRT,290.81,2.02,N
-17.01263,130.67424,309.73,0.44,0.46,2026-04-30,1609,N20,nominal,2.0NRT,290.48,2.62,N
-17.03272,130.63994,302.12,0.45,0.47,2026-04-30,1609,N20,nominal,2.0NRT,289.81,0.95,N
-16.42648,127.39071,312.27,0.37,0.58,2026-04-30,1609,N20,nominal,2.0NRT,290.28,0.94,N
-16.42419,127.39147,305.54,0.37,0.58,2026-04-30,1609,N20,nominal,2.0NRT,290.01,0.54,N
-16.42951,127.39035,300.86,0.37,0.58,2026-04-30,1609,N20,nominal,2.0NRT,290.79,0.43,N
-15.93738,124.97774,307.48,0.54,0.68,2026-04-30,1609,N20,nominal,2.0NRT,290.52,1.27,N
-16.47192,126.82781,303.04,0.4,0.6,2026-04-30,1609,N20,nominal,2.0NRT,289.54,1.15,N
-16.47271,126.83159,309.88,0.4,0.6,2026-04-30,1609,N20,nominal,2.0NRT,290.27,1.14,N
-16.44513,126.67145,306.9,0.41,0.61,2026-04-30,1609,N20,nominal,2.0NRT,290.59,0.65,N
-16.4459,126.67515,306.59,0.41,0.61,2026-04-30,1609,N20,nominal,2.0NRT,289.8,0.65,N
-16.03734,124.69931,307.17,0.56,0.69,2026-04-30,1609,N20,nominal,2.0NRT,290.87,1.11,N
-16.48998,126.83176,299.59,0.4,0.6,2026-04-30,1609,N20,nominal,2.0NRT,288.75,0.79,N
-16.49471,126.82684,310.18,0.4,0.6,2026-04-30,1609,N20,nominal,2.0NRT,290.53,0.79,N
-16.5002,126.82561,335.35,0.4,0.6,2026-04-30,1609,N20,nominal,2.0NRT,290.77,3.03,N
-17.29871,130.57614,307.3,0.45,0.47,2026-04-30,1609,N20,nominal,2.0NRT,292.04,0.98,N
-17.2995,130.58026,302.97,0.45,0.47,2026-04-30,1609,N20,nominal,2.0NRT,291.36,0.98,N
-17.30217,130.57109,306.67,0.45,0.47,2026-04-30,1609,N20,nominal,2.0NRT,291.65,0.86,N
-16.69573,126.83225,302.29,0.4,0.6,2026-04-30,1609,N20,nominal,2.0NRT,291.06,1.19,N
-16.70206,126.83515,303.86,0.4,0.6,2026-04-30,1609,N20,nominal,2.0NRT,290.76,1.13,N
-16.73179,126.84074,300.24,0.4,0.6,2026-04-30,1609,N20,nominal,2.0NRT,288.37,0.88,N
-16.74422,126.84563,305.39,0.4,0.6,2026-04-30,1609,N20,nominal,2.0NRT,288.79,0.97,N
-16.74971,126.84455,303.75,0.4,0.6,2026-04-30,1609,N20,nominal,2.0NRT,290.53,0.97,N
-16.74394,126.84459,307.71,0.4,0.6,2026-04-30,1609,N20,nominal,2.0NRT,289.77,0.79,N
-16.74943,126.8435,307.33,0.4,0.6,2026-04-30,1609,N20,nominal,2.0NRT,291.28,1.24,N
-16.28416,124.40647,303.7,0.58,0.7,2026-04-30,1609,N20,nominal,2.0NRT,291.03,1.54,N
-16.92948,126.14005,309.11,0.44,0.62,2026-04-30,1609,N20,nominal,2.0NRT,291.3,0.74,N
-16.93098,126.14014,308.57,0.44,0.62,2026-04-30,1609,N20,nominal,2.0NRT,292.01,0.86,N
-16.9341,126.12693,305.01,0.44,0.62,2026-04-30,1609,N20,nominal,2.0NRT,291.55,1.06,N
-16.98082,126.17846,308.83,0.43,0.62,2026-04-30,1609,N20,nominal,2.0NRT,293.13,1.04,N
-16.9817,126.18261,304.52,0.43,0.62,2026-04-30,1609,N20,nominal,2.0NRT,292.9,1.04,N
-17.53981,127.78971,331.65,0.33,0.55,2026-04-30,1609,N20,nominal,2.0NRT,289.63,3.16,N
-17.54045,127.79284,344.08,0.33,0.55,2026-04-30,1609,N20,nominal,2.0NRT,292.06,3.16,N
-17.54617,127.79491,323.55,0.33,0.55,2026-04-30,1609,N20,nominal,2.0NRT,291.42,2.12,N
-17.54679,127.79797,339.17,0.33,0.55,2026-04-30,1609,N20,nominal,2.0NRT,291.55,2.12,N
-17.32971,126.74712,304.67,0.39,0.59,2026-04-30,1609,N20,nominal,2.0NRT,288.88,0.42,N
-17.54553,127.79177,316.04,0.33,0.55,2026-04-30,1609,N20,nominal,2.0NRT,291.16,2.35,N
-17.54741,127.80103,300.87,0.33,0.55,2026-04-30,1609,N20,nominal,2.0NRT,288.99,2.4,N
-17.55185,127.79684,311.36,0.33,0.55,2026-04-30,1609,N20,nominal,2.0NRT,289.87,2.12,N
-17.1785,124.96834,312.28,0.51,0.66,2026-04-30,1609,N20,nominal,2.0NRT,291.9,1.79,N
-17.18454,124.96685,302.39,0.51,0.66,2026-04-30,1609,N20,nominal,2.0NRT,291.89,1.79,N
-17.18566,124.97198,314.67,0.51,0.66,2026-04-30,1609,N20,nominal,2.0NRT,292.4,2.6,N
-17.19986,124.97878,304.92,0.51,0.66,2026-04-30,1609,N20,nominal,2.0NRT,291.99,1.41,N
-17.20096,124.98384,307.4,0.51,0.66,2026-04-30,1609,N20,nominal,2.0NRT,292.14,1.41,N
-17.20201,124.98869,313.84,0.51,0.66,2026-04-30,1609,N20,nominal,2.0NRT,292.3,2.38,N
-17.20804,124.98717,315.71,0.51,0.66,2026-04-30,1609,N20,nominal,2.0NRT,292.33,2.06,N
-17.20905,124.99181,318.16,0.51,0.66,2026-04-30,1609,N20,nominal,2.0NRT,292.71,2.06,N
-17.21397,124.98518,308.31,0.51,0.66,2026-04-30,1609,N20,nominal,2.0NRT,292.06,2.06,N
-17.21701,124.99925,306.44,0.51,0.66,2026-04-30,1609,N20,nominal,2.0NRT,292.23,3.3,N
-17.21801,125.00387,319.27,0.51,0.66,2026-04-30,1609,N20,nominal,2.0NRT,292.54,2.33,N
-17.21902,125.00851,314.48,0.51,0.66,2026-04-30,1609,N20,nominal,2.0NRT,292.19,2.33,N
-17.18527,124.96998,313.41,0.51,0.66,2026-04-30,1609,N20,nominal,2.0NRT,291.97,2.49,N
-17.20068,124.98186,305.97,0.51,0.66,2026-04-30,1609,N20,nominal,2.0NRT,292.49,2.37,N
-17.20178,124.98676,312.12,0.51,0.66,2026-04-30,1609,N20,nominal,2.0NRT,292.79,2.37,N
-17.20283,124.99145,304.26,0.51,0.66,2026-04-30,1609,N20,nominal,2.0NRT,292.34,2.73,N
-17.20886,124.98995,326.65,0.51,0.66,2026-04-30,1609,N20,nominal,2.0NRT,293.28,2.73,N
-17.21791,125.00197,308.66,0.51,0.66,2026-04-30,1609,N20,nominal,2.0NRT,292.87,3.46,N
-17.21894,125.00661,317.43,0.51,0.66,2026-04-30,1609,N20,nominal,2.0NRT,292.69,2.42,N
-17.21997,125.01123,309.46,0.51,0.66,2026-04-30,1609,N20,nominal,2.0NRT,292.17,2.42,N
-17.33672,125.31228,309.42,0.48,0.65,2026-04-30,1609,N20,nominal,2.0NRT,291.34,1.71,N
-17.89029,127.80473,327.28,0.33,0.55,2026-04-30,1609,N20,nominal,2.0NRT,290.8,1.93,N
-19.09246,134.25134,301.01,0.42,0.37,2026-04-30,1609,N20,nominal,2.0NRT,286.47,1.26,N
-19.10341,134.25334,302.24,0.41,0.37,2026-04-30,1609,N20,nominal,2.0NRT,281.08,1.05,N
-19.10618,134.24875,303.83,0.42,0.37,2026-04-30,1609,N20,nominal,2.0NRT,283,1.19,N
-17.27398,124.59371,303.22,0.54,0.68,2026-04-30,1609,N20,nominal,2.0NRT,290.56,1.27,N
-17.98099,127.76688,299.86,0.33,0.55,2026-04-30,1609,N20,nominal,2.0NRT,289.75,0.54,N
-17.98163,127.77,314.5,0.33,0.55,2026-04-30,1609,N20,nominal,2.0NRT,290.36,1.26,N
-17.98912,127.78098,322.11,0.33,0.55,2026-04-30,1609,N20,nominal,2.0NRT,289.63,1.66,N
-17.98973,127.78397,320.88,0.33,0.55,2026-04-30,1609,N20,nominal,2.0NRT,290.04,1.66,N
-17.9873,127.77201,302.74,0.33,0.55,2026-04-30,1609,N20,nominal,2.0NRT,290.71,1.1,N
-17.99233,127.77089,310.33,0.33,0.55,2026-04-30,1609,N20,nominal,2.0NRT,290.42,1.1,N
-17.99293,127.77386,317.01,0.33,0.55,2026-04-30,1609,N20,nominal,2.0NRT,290.55,2.18,N
-20.06575,139.90768,308.51,0.49,0.4,2026-04-30,1609,N20,nominal,2.0NRT,289.61,0.72,N
-17.99734,127.76973,326.97,0.33,0.55,2026-04-30,1609,N20,nominal,2.0NRT,290.58,1.19,N
-17.99675,127.76679,309.23,0.33,0.55,2026-04-30,1609,N20,nominal,2.0NRT,290.24,1.19,N
-18.00175,127.76553,316.67,0.33,0.55,2026-04-30,1609,N20,nominal,2.0NRT,290.9,1.19,N
-18.00235,127.76849,307.6,0.33,0.55,2026-04-30,1609,N20,nominal,2.0NRT,289.94,1.19,N
-18.00615,127.76125,301.35,0.33,0.55,2026-04-30,1609,N20,nominal,2.0NRT,289.2,0.52,N
-18.00676,127.76427,311.44,0.33,0.55,2026-04-30,1609,N20,nominal,2.0NRT,289.56,0.71,N
-17.89412,126.63116,305.12,0.39,0.59,2026-04-30,1609,N20,nominal,2.0NRT,292.45,0.66,N
-17.89873,126.62607,304.69,0.39,0.59,2026-04-30,1609,N20,nominal,2.0NRT,292.2,1.55,N
-17.89946,126.6296,301.84,0.39,0.59,2026-04-30,1609,N20,nominal,2.0NRT,291.77,0.66,N
-17.89507,126.63056,309.72,0.39,0.59,2026-04-30,1609,N20,nominal,2.0NRT,292.49,1.1,N
-17.90039,126.62892,303.01,0.39,0.59,2026-04-30,1609,N20,nominal,2.0NRT,291.19,0.39,N
-17.55651,123.83456,324.13,0.59,0.7,2026-04-30,1609,N20,nominal,2.0NRT,291.56,4.31,N
-17.56291,123.83297,303.86,0.59,0.7,2026-04-30,1609,N20,nominal,2.0NRT,291.65,1.11,N
-17.8941,124.94293,306.31,0.5,0.66,2026-04-30,1609,N20,nominal,2.0NRT,288.56,1.33,N
-17.74065,123.95691,301.88,0.58,0.7,2026-04-30,1609,N20,nominal,2.0NRT,291.7,0.87,N
-17.8599,124.33427,331.73,0.54,0.68,2026-04-30,1609,N20,nominal,2.0NRT,291.06,4.35,N
-17.85874,124.32914,309.05,0.54,0.68,2026-04-30,1609,N20,nominal,2.0NRT,290.56,2.3,N
-17.86839,124.34291,340.69,0.54,0.68,2026-04-30,1609,N20,nominal,2.0NRT,293.09,27.05,N
-17.86608,124.33266,308.86,0.54,0.68,2026-04-30,1609,N20,nominal,2.0NRT,290.71,3.83,N
-17.86723,124.33779,318.72,0.54,0.68,2026-04-30,1609,N20,nominal,2.0NRT,291.4,3.83,N
-17.87341,124.33617,337.88,0.54,0.68,2026-04-30,1609,N20,nominal,2.0NRT,291.94,3.83,N
-17.87456,124.3413,350.58,0.54,0.68,2026-04-30,1609,N20,nominal,2.0NRT,293.51,27.05,N
-17.87572,124.34642,367,0.54,0.68,2026-04-30,1609,N20,high,2.0NRT,300.14,27.05,N
-17.87687,124.35153,322.09,0.54,0.68,2026-04-30,1609,N20,nominal,2.0NRT,293.6,34.12,N
-17.87226,124.33107,302.92,0.54,0.68,2026-04-30,1609,N20,nominal,2.0NRT,291.07,3.83,N
-17.87958,124.33456,346.3,0.54,0.68,2026-04-30,1609,N20,nominal,2.0NRT,292.54,5.43,N
-17.88074,124.33968,340.82,0.54,0.68,2026-04-30,1609,N20,nominal,2.0NRT,292.66,7.57,N
-17.88189,124.34483,353.59,0.54,0.68,2026-04-30,1609,N20,nominal,2.0NRT,293.88,7.57,N
-17.80495,123.97467,332.39,0.57,0.69,2026-04-30,1609,N20,nominal,2.0NRT,292.33,20.93,N
-17.80617,123.98006,355.41,0.57,0.69,2026-04-30,1609,N20,nominal,2.0NRT,297.29,39.27,N
-17.8074,123.98547,355.76,0.57,0.69,2026-04-30,1609,N20,nominal,2.0NRT,296.03,39.27,N
-17.80862,123.9909,367,0.57,0.69,2026-04-30,1609,N20,high,2.0NRT,297.41,18.6,N
-17.80985,123.99635,302.36,0.57,0.69,2026-04-30,1609,N20,nominal,2.0NRT,292.19,18.6,N
-17.88576,124.33298,308.13,0.54,0.68,2026-04-30,1609,N20,nominal,2.0NRT,291.47,5.43,N
-17.88691,124.3381,301.58,0.54,0.68,2026-04-30,1609,N20,nominal,2.0NRT,291.51,7.57,N
-17.81004,123.96761,367,0.58,0.69,2026-04-30,1609,N20,high,2.0NRT,293.65,11.63,N
-17.81126,123.97303,367,0.57,0.69,2026-04-30,1609,N20,high,2.0NRT,295.06,11.63,N
-17.81248,123.97844,367,0.57,0.69,2026-04-30,1609,N20,high,2.0NRT,296.05,15.19,N
-17.80882,123.96221,310.94,0.58,0.69,2026-04-30,1609,N20,nominal,2.0NRT,291.27,4.07,N
-17.81371,123.98386,317.34,0.57,0.69,2026-04-30,1609,N20,nominal,2.0NRT,292.74,15.19,N
-17.81512,123.96052,323.17,0.58,0.69,2026-04-30,1609,N20,nominal,2.0NRT,291.98,4.07,N
-17.81634,123.96593,340.74,0.58,0.69,2026-04-30,1609,N20,nominal,2.0NRT,292.82,11.63,N
-17.82372,123.99861,337.1,0.57,0.69,2026-04-30,1609,N20,nominal,2.0NRT,293.08,3.68,N
-17.81267,123.94965,307.77,0.58,0.69,2026-04-30,1609,N20,nominal,2.0NRT,291.23,1.86,N
-17.81389,123.95506,302.79,0.58,0.69,2026-04-30,1609,N20,nominal,2.0NRT,291.37,4.07,N
-17.81757,123.97136,315.64,0.57,0.69,2026-04-30,1609,N20,nominal,2.0NRT,292.55,11.63,N
-17.82126,123.98774,315.63,0.57,0.69,2026-04-30,1609,N20,nominal,2.0NRT,292.21,5.05,N
-17.82249,123.99318,319.53,0.57,0.69,2026-04-30,1609,N20,nominal,2.0NRT,292.16,5.05,N
-17.82494,124.00404,302.91,0.57,0.69,2026-04-30,1609,N20,nominal,2.0NRT,292.25,3.68,N
-17.90041,124.34006,309.41,0.54,0.68,2026-04-30,1609,N20,nominal,2.0NRT,290.91,1.84,N
-17.8288,123.99158,321.7,0.57,0.69,2026-04-30,1609,N20,nominal,2.0NRT,292.34,2.58,N
-17.81163,123.9154,316.03,0.58,0.7,2026-04-30,1609,N20,nominal,2.0NRT,291.92,2,N
-17.83003,123.99702,303.96,0.57,0.69,2026-04-30,1609,N20,nominal,2.0NRT,292.12,3.83,N
-17.83125,124.00246,304.35,0.57,0.69,2026-04-30,1609,N20,nominal,2.0NRT,292.25,3.83,N
-17.83878,124.00629,367,0.57,0.69,2026-04-30,1609,N20,high,2.0NRT,295.08,21.54,N
-17.83999,124.01169,346.04,0.57,0.69,2026-04-30,1609,N20,nominal,2.0NRT,294.41,21.54,N
-17.83511,123.98995,304.93,0.57,0.69,2026-04-30,1609,N20,nominal,2.0NRT,291.76,2.58,N
-17.83634,123.99541,303.98,0.57,0.69,2026-04-30,1609,N20,nominal,2.0NRT,291.94,3.83,N
-17.83756,124.00087,308.29,0.57,0.69,2026-04-30,1609,N20,nominal,2.0NRT,291.67,3.83,N
-17.84386,123.9992,335.37,0.57,0.69,2026-04-30,1609,N20,nominal,2.0NRT,292.27,3.62,N
-17.84264,123.99377,302.21,0.57,0.69,2026-04-30,1609,N20,nominal,2.0NRT,291.4,3.62,N
